chapter	pdf_pages	section	source_kind	material_type	german	normalized_source	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Winter	derwinter	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Herbst	derherbst	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Frühling	derfrühling	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	der Sommer	dersommer	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	die Regenzeit	dieregenzeit	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	die Trockenzeit	dietrockenzeit	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Saison und Festzeiten	Lernwortschatz	phrase	das Oktoberfest	dasoktoberfest	ADD_TO_NEW_DECK			de-id-a1-frasa-pakaian-belanja		
7	172	Adjektive	Lernwortschatz	word	nützlich	nützlich	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	nutzlos	nutzlos	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	dünn	dünn	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	dick	dick	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	gut	gut	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	gut	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	schlecht	schlecht	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	schlecht	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	bequem	bequem	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	unbequem	unbequem	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	schön	schön	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	hässlich	hässlich	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	kurz	kurz	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	lang	lang	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	warm	warm	EXACT_SOURCE_MATCH	de-id-a1-waktu-cuaca-angka-word	warm	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	kalt	kalt	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	traditionell	traditionell	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	modern	modern	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	speziell	speziell	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	allgemein	allgemein	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	neu	neu	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	neu	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	alt	alt	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	alt	de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	groß	groß	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	groß	de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	klein	klein	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	klein	de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	teuer	teuer	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	teuer	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	billig	billig	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	billig	de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	bunt	bunt	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna	REPEATED_IN_BOOK	
7	172	Adjektive	Lernwortschatz	word	einfarbig	einfarbig	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	schick	schick	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	unschick	unschick	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	nass	nass	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	172	Adjektive	Lernwortschatz	word	trocken	trocken	ADD_TO_NEW_DECK			de-id-a1-kata-pakaian-warna		
7	173	Kleiderkauf	Redemittel	sentence	Kann ich Ihnen helfen?	kannichihnenhelfen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Ich suche ein Paar Schuhe.	ichsucheeinpaarschuhe	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Ich hätte gern einen Schal.	ichhättegerneinenschal	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Wo finde ich …?	wofindeich	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Wo gibt es …?	wogibtes	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Welche Größe tragen Sie?	welchegrößetragensie	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Welche Farbe möchten Sie?	welchefarbemöchtensie	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Haben Sie das in Größe …?	habensiedasingröße	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Haben Sie das in Blau?	habensiedasinblau	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Wollen Sie das anprobieren?	wollensiedasanprobieren	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Kann ich das anprobieren?	kannichdasanprobieren	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Wie steht mir das?	wiestehtmirdas	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Das steht mir nicht.	dasstehtmirnicht	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Das passt nicht.	daspasstnicht	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Das ist mir zu klein.	dasistmirzuklein	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Das ist mir zu eng.	dasistmirzueng	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Das ist mir zu groß.	dasistmirzugroß	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Wie viel kostet …?	wievielkostet	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
7	173	Kleiderkauf	Redemittel	sentence	Das ist zu teuer!	dasistzuteuer	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Ich nehme das Hemd.	ichnehmedashemd	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
7	173	Kleiderkauf	Redemittel	sentence	Tut mir leid, das haben wir nicht.	tutmirleiddashabenwirnicht	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	189	Adjektive	Lernwortschatz	word	warm	warm	EXACT_SOURCE_MATCH	de-id-a1-waktu-cuaca-angka-word	warm	de-id-a1-kata-tubuh-kesehatan	REPEATED_IN_BOOK	
8	189	Adjektive	Lernwortschatz	word	kalt	kalt	ADD_TO_NEW_DECK			de-id-a1-kata-tubuh-kesehatan	REPEATED_IN_BOOK	
8	189	Adjektive	Lernwortschatz	word	gut	gut	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	gut	de-id-a1-kata-tubuh-kesehatan	REPEATED_IN_BOOK	
8	189	Adjektive	Lernwortschatz	word	schlecht	schlecht	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	schlecht	de-id-a1-kata-tubuh-kesehatan	REPEATED_IN_BOOK	
8	189	Adjektive	Lernwortschatz	word	kurz	kurz	ADD_TO_NEW_DECK			de-id-a1-kata-tubuh-kesehatan	REPEATED_IN_BOOK	
8	189	Medikamente und Hausmittel	Lernwortschatz	phrase	die Salbe	diesalbe	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Medikamente und Hausmittel	Lernwortschatz	phrase	der Hustensaft	derhustensaft	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Medikamente und Hausmittel	Lernwortschatz	phrase	das Pflaster	daspflaster	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Medikamente und Hausmittel	Lernwortschatz	phrase	die Tropfen	dietropfen	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Medikamente und Hausmittel	Lernwortschatz	phrase	die Tablette	dietablette	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Medikamente und Hausmittel	Lernwortschatz	phrase	die Nelke	dienelke	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Medikamente und Hausmittel	Lernwortschatz	phrase	der Honig	derhonig	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	der Mund	dermund	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	die Nase	dienase	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	der Arm	derarm	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	der Bauch	derbauch	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	die Brust	diebrust	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	der Ellbogen	derellbogen	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	der Fuß	derfuß	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	der Hals	derhals	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	das Herz	dasherz	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	die Hand	diehand	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Körperteile	Lernwortschatz	phrase	der Kopf	derkopf	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Unfall	derunfall	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Husten	derhusten	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Schnupfen	derschnupfen	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Zahnarzt	derzahnarzt	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Apotheker	derapotheker	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Arzthelfer	derarzthelfer	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	das Krankenhaus	daskrankenhaus	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Notarzt	dernotarzt	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	die Apotheke	dieapotheke	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	das Medikament	dasmedikament	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	die Bauchschmerzen	diebauchschmerzen	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	die Rückenschmerzen	dierückenschmerzen	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Schmerz	derschmerz	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	die Kopfschmerzen	diekopfschmerzen	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Tipp	dertipp	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	die Krankenschwester	diekrankenschwester	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	der Physiotherapeut	derphysiotherapeut	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	sentence	Aua!	aua	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	189	Beim Arzt	Lernwortschatz	word	wehtun	wehtun	ADD_TO_NEW_DECK			de-id-a1-kata-tubuh-kesehatan		
8	189	Beim Arzt	Lernwortschatz	phrase	das Halsweh	dashalsweh	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	189	Beim Arzt	Lernwortschatz	phrase	das Mittel	dasmittel	ADD_TO_NEW_DECK			de-id-a1-frasa-dokter-apotek		
8	190	Arzt und Apotheke	Redemittel	sentence	Was fehlt Ihnen?	wasfehltihnen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Wo haben Sie Schmerzen?	wohabensieschmerzen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Tut das weh?	tutdasweh	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Haben Sie Kopfschmerzen?	habensiekopfschmerzen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Ich schreibe Ihnen ein Rezept.	ichschreibeihneneinrezept	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Ich fühle mich nicht gut.	ichfühlemichnichtgut	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Mir geht es nicht gut.	mirgehtesnichtgut	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Ich habe Bauchschmerzen.	ichhabebauchschmerzen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Mein Arm tut weh.	meinarmtutweh	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Wie oft soll ich die Medikamente nehmen?	wieoftsollichdiemedikamentenehmen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Wann soll ich die Medikamente nehmen?	wannsollichdiemedikamentenehmen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Darf ich rauchen?	darfichrauchen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Wann darf ich wieder Sport machen?	wanndarfichwiedersportmachen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Wie lange muss ich im Bett bleiben?	wielangemussichimbettbleiben	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
8	190	Arzt und Apotheke	Redemittel	sentence	Ich brauche eine Krankenschreibung.	ichbraucheeinekrankenschreibung	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Trinken Sie viel Wasser!	trinkensievielwasser	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Nehmen Sie die Tablette nach dem Essen!	nehmensiedietablettenachdemessen	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
8	190	Arzt und Apotheke	Redemittel	sentence	Schlafen Sie viel!	schlafensieviel	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	schwimmen – ist geschwommen	schwimmenistgeschwommen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	Fußball spielen – hat Fußball gespielt	fußballspielenhatfußballgespielt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	kochen – hat gekocht	kochenhatgekocht	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	Musik hören – hat Musik gehört	musikhörenhatmusikgehört	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	tanzen – hat getanzt	tanzenhatgetanzt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	Fahrrad fahren – ist Fahrrad gefahren	fahrradfahrenistfahrradgefahren	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	lesen – hat gelesen	lesenhatgelesen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	fotografieren – hat fotografiert	fotografierenhatfotografiert	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	singen – hat gesungen	singenhatgesungen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	malen – hat gemalt	malenhatgemalt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	reisen – ist gereist	reisenistgereist	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	machen – hat gemacht	machenhatgemacht	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	joggen – hat gejoggt	joggenhatgejoggt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	backen – hat gebacken	backenhatgebacken	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	reden – hat geredet	redenhatgeredet	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	sprechen – hat gesprochen	sprechenhatgesprochen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	schmecken – hat geschmeckt	schmeckenhatgeschmeckt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	anrufen – hat angerufen	anrufenhatangerufen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	antworten – hat geantwortet	antwortenhatgeantwortet	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	lernen – hat gelernt	lernenhatgelernt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	bekommen – hat bekommen	bekommenhatbekommen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	ansehen – hat angesehen	ansehenhatangesehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	aussehen – hat ausgesehen	aussehenhatausgesehen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	empfehlen – hat empfohlen	empfehlenhatempfohlen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	erzählen – hat erzählt	erzählenhaterzählt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	entdecken – hat entdeckt	entdeckenhatentdeckt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	verstehen – hat verstanden	verstehenhatverstanden	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	aufstehen – ist aufgestanden	aufstehenistaufgestanden	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	mitkommen – ist mitgekommen	mitkommenistmitgekommen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	ankommen – ist angekommen	ankommenistangekommen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	lachen – hat gelacht	lachenhatgelacht	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	genießen – hat genossen	genießenhatgenossen	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Freizeitverben und Perfekt	Lernwortschatz	phrase	umtauschen – hat umgetauscht	umtauschenhatumgetauscht	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	die Freizeit	diefreizeit	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	das Hobby	dashobby	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	der Freund	derfreund	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	die Freundin	diefreundin	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	die Familie	diefamilie	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	die Stadt	diestadt	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	die Schule	dieschule	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	das Wochenende	daswochenende	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	das Stadion	dasstadion	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	der Vater	dervater	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	die Mutter	diemutter	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	der Freitag	derfreitag	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	die Kirche	diekirche	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	der Bahnhof	derbahnhof	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	die Schwester	dieschwester	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi	REPEATED_IN_BOOK	
9	204	Nomen	Lernwortschatz	phrase	die Großeltern	diegroßeltern	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
9	204	Nomen	Lernwortschatz	phrase	die Katze	diekatze	ADD_TO_EXISTING_DECK			de-id-a1-frasa-hobi		
